epoch,train_loss,train_acc
85,0.30340664486672386,0.5
86,0.3015195244768365,0.5
87,0.29960608445072756,0.5
88,0.2976817282303319,0.5
89,0.2957344217281075,0.5
90,0.2937870474938986,0.5
91,0.2918248413769118,0.5
92,0.2898676608475852,0.5
93,0.28790450425257585,0.5
94,0.2859477539680184,0.5
95,0.28645272078541106,0.5
96,0.28852687442686564,0.5
97,0.2879123234026668,0.5
98,0.2859333407714941,0.5
99,0.2862544536887248,0.5
100,0.2810143543938959,0.5
101,0.2836861578911223,0.5
102,0.2782398681279177,0.5
103,0.27609483241772104,0.5
104,0.2723010054042705,0.5
105,0.26929917017471094,0.5
106,0.2716195636640655,0.5
107,0.2665098479578383,0.5
108,0.26830083058344556,0.5
109,0.2658858577572034,0.5
110,0.26477308145449474,0.625
111,0.2610311450725301,0.625
112,0.2592947095952858,0.625
113,0.2605887593311872,0.625
114,0.2593985746286962,0.625
115,0.25721175703388877,0.625
116,0.2547514949027785,0.625
117,0.25235979355497185,0.625
118,0.25002535713809904,0.625
119,0.24775892869067118,0.625
120,0.24555027151355668,0.625
121,0.2433922143174443,0.625
122,0.24115715402261406,0.625
123,0.23898384023278896,0.625
124,0.23688990286177003,0.625
125,0.2348827583316978,0.625
126,0.23294848159870618,0.625
127,0.23109880843694486,0.625
128,0.22931826239033948,0.625
129,0.22761579270047927,0.625
130,0.22597299661642511,0.625
131,0.22440899356190036,0.625
132,0.2229031904401927,0.625
133,0.22146924505644527,0.625
134,0.22008131881335835,0.625
135,0.2184897725979128,0.625
136,0.2165570520962109,0.625
137,0.21422162553350832,0.625
138,0.21204192500443012,0.625
139,0.21002475351120145,0.625
140,0.20815581988123466,0.625
141,0.206443151537316,0.625
142,0.20487003088219213,0.625
143,0.2034130115645305,0.625
144,0.2020550804539184,0.625
145,0.2007950291767867,0.625
146,0.19961847014050482,0.625
147,0.19851212957931352,0.625
148,0.19747164310637988,0.625
149,0.19647454818303878,0.625
150,0.19554009423141494,0.625
151,0.19464244802203104,0.625
152,0.19378319717087988,0.625
153,0.19295172512308734,0.625
154,0.19215824860073297,0.625
155,0.19138457367725106,0.625
156,0.19064397196334884,0.625
157,0.18993300911853261,0.625
158,0.18922835469425625,0.625
159,0.18855436410637472,0.625
160,0.18789782263256805,0.75
161,0.18725732340483392,0.75
162,0.18663495026278157,0.75
163,0.18602035139645134,0.75
164,0.185426065879495,0.75
165,0.18484985691163452,0.75
166,0.18427703233404474,0.75
167,0.1837268130599662,0.75
168,0.18319498877468127,0.75
169,0.18266296343911517,0.75
170,0.18214774583789528,0.75
171,0.18165022819157406,0.75
172,0.18115598263171076,0.75
173,0.18067927501190095,0.75
174,0.18021914212988277,0.75
175,0.17976087190541146,0.75
176,0.17931458183292806,0.75
177,0.17888761005235554,0.75
178,0.17847090219818773,0.75
179,0.1780563009000499,0.75
180,0.177656567099347,0.75
181,0.17727119953686735,0.75
182,0.17689144271247684,0.75
183,0.17652230687204118,0.75
184,0.17616895429571391,0.75
185,0.17582930719309497,0.75
186,0.17549506311294497,0.75
187,0.1751660745200102,0.75
188,0.17485052268837178,0.75
189,0.17455060808310222,0.75
190,0.17426208193154383,0.75
191,0.17398257415777174,0.75
192,0.17371376412338904,0.75
193,0.17345550789749778,0.75
194,0.1732073387951285,0.75
195,0.1729687133988166,0.75
196,0.1727334552716683,0.75
197,0.17250547507421501,0.75
198,0.17228765918701675,0.75
199,0.17207831661159778,0.75
200,0.17188115603219614,0.75
201,0.17169273345222513,0.75
202,0.17150660374286766,0.75
203,0.17132660957957113,0.75
204,0.1711550402285882,0.75
205,0.17099229040323838,0.75
206,0.17083656469484113,0.75
207,0.1706878107993202,0.75
208,0.17054563383640134,0.75
209,0.17040684278024412,0.75
210,0.17027085564345015,0.75
211,0.17014110974777452,0.75
212,0.17001728880287562,0.75
213,0.1698991120586361,0.75
214,0.16978641348248816,0.75
215,0.16967952433285308,0.75
216,0.16957938464926062,0.75
217,0.169484695971204,0.75
218,0.16939324009545312,0.75
219,0.16930292534817873,0.75
220,0.1692169554152777,0.75
221,0.16913523477546955,0.75
222,0.16905751252413426,0.75
223,0.16898347364809865,0.75
224,0.16891244825061924,0.75
225,0.16884492596068904,0.75
226,0.16878065141880438,0.75
227,0.16871960387395626,0.75
228,0.16866156810311006,0.75
229,0.1686064485739124,0.75
230,0.16855463606632304,0.75
231,0.16850374208260735,0.75
232,0.16845436245455805,0.75
233,0.16840749648113087,0.75
234,0.1683630940257893,0.75
235,0.16832108047442776,0.75
236,0.16828155942007839,0.75
237,0.16824442421669628,0.75
238,0.16820964566237842,0.75
239,0.16817684943536562,0.75
240,0.16814606521555034,0.75
241,0.16811703591537608,0.75
242,0.16808978126922317,0.75
243,0.16806424362178587,0.75
244,0.16804033364360385,0.75
245,0.168018248840359,0.75
246,0.16799767443600547,0.75
247,0.16797836118837461,0.75
248,0.16796031620394405,0.75
249,0.16794366691874477,0.75
250,0.16792816976579697,0.75
251,0.1679140626087983,0.75
252,0.16790018500651907,0.75
253,0.16788722951621993,0.75
254,0.167875367926985,0.75
255,0.16786446912013067,0.75
256,0.16785453617111223,0.75
257,0.16784549036465368,0.75
258,0.16783743145380614,0.75
259,0.16783024770998378,0.75
260,0.16782379880437015,0.75
261,0.1678177558532422,0.75
262,0.16781241213257259,0.75
263,0.16780789471576496,0.75
264,0.1678040128814634,0.75
265,0.16780081784613202,0.75
266,0.16779828821902332,0.75
267,0.16779632854543283,0.75
268,0.16779501481676973,0.75
269,0.16779433774898256,0.75
270,0.1677942390042854,0.75
271,0.16779468648241605,0.75
272,0.16779565690345358,0.75
273,0.16779703133191015,0.75
274,0.1677989004948355,0.75
275,0.1678011030264868,0.75
276,0.16780380063620381,0.75
277,0.1678069170335054,0.75
278,0.1678103933497095,0.75
279,0.1678143621891778,0.75
280,0.16781870323178064,0.75
281,0.16782332920336343,0.75
282,0.1678282854172324,0.75
283,0.1678335614121256,0.75
284,0.16783916730952234,0.75
285,0.16784499914193432,0.75
286,0.16785117416433995,0.75
287,0.16785766977521568,0.75
288,0.16786443680119748,0.75
289,0.16787138194550622,0.75
290,0.16787862313751267,0.75
291,0.1678860478375862,0.75
292,0.16789373667697385,0.75
293,0.16790159823183326,0.75
294,0.1679096104378838,0.75
295,0.16791779645698893,0.75
296,0.16792622839224916,0.75
297,0.1679348051922194,0.75
298,0.1679434752169976,0.75
299,0.16795235664027175,0.75
300,0.16796139906698415,0.75
301,0.16797058579782276,0.75
302,0.1679799083609619,0.75
303,0.16798940373721138,0.75
304,0.16799900832680284,0.75
305,0.16800873598681046,0.75
306,0.1680185540055833,0.75
307,0.16802853875665535,0.75
308,0.16803854686942257,0.75
309,0.16804879892352056,0.75
310,0.16805912242567955,0.75
311,0.16806961335708348,0.75
312,0.1680801679439342,0.75
313,0.1680907824783714,0.75
314,0.16810149035697122,0.75
315,0.16811234091031502,0.75
316,0.16812325186008795,0.75
317,0.1681341857986367,0.75
318,0.16814522251282638,0.75
319,0.16815630424561026,0.75
320,0.16816742992167824,0.75
321,0.16817862474406975,0.75
322,0.16818983094504328,0.75
323,0.1682011779579159,0.75
324,0.1682126241268983,0.75
325,0.16822402726522068,0.75
326,0.1682354795023896,0.75
327,0.16824699603660234,0.75
328,0.16825847371926095,0.75
329,0.16827000895421276,0.75
330,0.16828160478262144,0.75
331,0.16829327682835438,0.75
332,0.16830493844901473,0.75
333,0.16831661906488726,0.75
334,0.1683282687502509,0.75
335,0.16833999176636927,0.75
336,0.1683517480045882,0.75
337,0.1683635534046488,0.75
338,0.16837538753694717,0.75
339,0.1683872342620131,0.75
340,0.16839902667884035,0.75
341,0.16841088444772737,0.75
342,0.16842274867803753,0.75
343,0.16843468713461754,0.75
344,0.1684466848212474,0.75
345,0.16845861785633742,0.75
346,0.1684705215755489,0.75
347,0.16848248532489976,0.75
348,0.16849435817292946,0.75
349,0.16850635606496658,0.75
350,0.16851823945745814,0.75
351,0.16853012226405317,0.75
352,0.1685421174779328,0.75
353,0.16855403308402586,0.75
354,0.16856595734971228,0.75
355,0.16857786901851593,0.75
356,0.16858980922517666,0.75
357,0.16860168211006457,0.75
358,0.16861357107849173,0.75
359,0.16862541739081627,0.75
360,0.16863731829261178,0.75
361,0.1686491560751302,0.75
362,0.16866098432859047,0.75
363,0.16867287636463169,0.75
364,0.16868463909750755,0.75
365,0.16869648694193373,0.75
366,0.16870829269743148,0.75
367,0.16872013418295906,0.75
368,0.16873197548315913,0.75
369,0.16874384444374582,0.75
370,0.1687556660090578,0.75
371,0.16876743327690602,0.75
372,0.16877920279363592,0.75
373,0.16879096374722105,0.75
374,0.16880273093613932,0.75
375,0.1688144676721062,0.75
376,0.16882618517468376,0.75
377,0.16883788325961627,0.75
378,0.16884959796117816,0.75
379,0.16886123483058113,0.75
380,0.16887283724182656,0.75
381,0.16888443431813904,0.75
382,0.16889593651393234,0.75
383,0.16890745667249374,0.75
384,0.16891899623370388,0.75
385,0.1689305758751896,0.75
386,0.16894200333072595,0.75
387,0.16895347216178414,0.75
388,0.16896491131125926,0.75
389,0.16897626385844847,0.75
390,0.1689877158509545,0.75
391,0.16899904618554099,0.75
392,0.1690104520072403,0.75
393,0.16902180505623168,0.75
394,0.16903309111814738,0.75
395,0.16904440686798572,0.75
396,0.1690556961993727,0.75
397,0.1690669145589856,0.75
398,0.16907810201187648,0.75
399,0.16908933712063867,0.75
400,0.16910044583303807,0.75
401,0.16911158810215277,0.75
402,0.16912270015190067,0.75
403,0.16913386658227528,0.75
404,0.16914490844575458,0.75
405,0.16915596933436852,0.75
406,0.16916693364726254,0.75
407,0.16917796128987428,0.75
408,0.16918887790282647,0.75
409,0.16919982063148023,0.75
410,0.16921077329461387,0.75
411,0.16922174167185144,0.75
412,0.16923261751573881,0.75
413,0.1692434640989795,0.75
414,0.1692542914291312,0.75
415,0.16926511476552308,0.75
416,0.16927594387801792,0.75
417,0.16928667652821097,0.75
418,0.16929738631107863,0.75
419,0.16930798367850186,0.75
420,0.16931869516755252,0.75
421,0.16932932371739498,0.75
422,0.16933995324548892,0.75
423,0.16935052020694777,0.75
424,0.16936108791277985,0.75
425,0.16937159792977052,0.75
426,0.1693820043504133,0.75
427,0.1693924435921984,0.75
428,0.16940282666162068,0.75
429,0.1694131630167811,0.75
430,0.16942348986663006,0.75
431,0.16943375326095822,0.75
432,0.16944402900679845,0.75
433,0.16945425972967698,0.75
434,0.1694644576975756,0.75
435,0.16947465770556036,0.75
436,0.1694847420789941,0.75
437,0.16949482054687226,0.75
438,0.16950488148758916,0.75
439,0.1695178103238839,0.75
440,0.16953057964991616,0.75
441,0.1695432311637787,0.75
442,0.1695557273138071,0.75
443,0.16956813233946466,0.75
444,0.16958033099885395,0.75
445,0.16959248379874214,0.75
446,0.16960446176006594,0.75
447,0.16961643103323812,0.75
448,0.16962839940329025,0.75
449,0.16964013325331062,0.75
450,0.16965177114649,0.75
451,0.16966333892257437,0.75
452,0.1696747835173116,0.75
453,0.16968613979987615,0.75
454,0.16969733824731015,0.75
455,0.16970847560811608,0.75
456,0.16971952320813277,0.75
457,0.1697304286574295,0.75
458,0.1697412795812772,0.75
459,0.16975204580041717,0.75
460,0.16976269277174907,0.75
461,0.16977331128048978,0.75
462,0.16978380409886798,0.75
463,0.16979421182193344,0.75
464,0.1698045704606509,0.75
465,0.169814784998828,0.75
466,0.16982496568402142,0.75
467,0.16983508061455513,0.75
468,0.16984508311273386,0.75
469,0.16985505070878892,0.75
470,0.16986491507958734,0.75
471,0.16987480370425756,0.75
472,0.16988450414897752,0.75
473,0.1698941434815896,0.75
474,0.1699037733971719,0.75
475,0.1699133043613099,0.75
476,0.16992281139074486,0.75
477,0.16993220301434922,0.75
478,0.1699416764747821,0.75
479,0.1699510225921879,0.75
480,0.16996027113792445,0.75
481,0.16996951541016517,0.75
482,0.16997871735140171,0.75
483,0.16998782185751005,0.75
484,0.1699968469830834,0.75
485,0.17000586019289454,0.75
486,0.17001481389423082,0.75
487,0.17002372600239513,0.75
488,0.17003254752759814,0.75
489,0.1700413164129927,0.75
490,0.17005007777077433,0.75
491,0.17005875877748455,0.75
492,0.17006735755658167,0.75
493,0.17007596804211111,0.75
494,0.1700845382651882,0.75
495,0.170093037693153,0.75
496,0.17010155193631704,0.75
497,0.17010999018532094,0.75
498,0.17011832061972734,0.75
499,0.1701266380990113,0.75
500,0.17013501169379078,0.75
501,0.1701432131203099,0.75
502,0.170151404896156,0.75
503,0.17015956123198528,0.75
504,0.17016768743052105,0.75
505,0.17017574125973214,0.75
506,0.1701838095753031,0.75
507,0.17019182795094215,0.75
508,0.17019979701225119,0.75
509,0.1702077230166974,0.75
510,0.17021565737716618,0.75
511,0.17022357576526048,0.75
512,0.1702314267993438,0.75
513,0.1702393222367005,0.75
514,0.17024709713888564,0.75
515,0.1702548116176316,0.75
516,0.1702625721988347,0.75
517,0.17027025355671535,0.75
518,0.1702779066751915,0.75
519,0.17028558414149678,0.75
520,0.17029313652604383,0.75
521,0.17030072373543195,0.75
522,0.17030829094085645,0.75
523,0.1703157937382349,0.75
524,0.1703232735543856,0.75
525,0.17033072831963972,0.75
526,0.17033811160615697,0.75
527,0.17034554481095468,0.75
528,0.17035289010177204,0.75
529,0.1703602376389173,0.75
530,0.1703675303691279,0.75
531,0.17037480109258984,0.75
532,0.1703819946835187,0.75
533,0.17038917885424454,0.75
534,0.17039640298817993,0.75
535,0.17040352158762984,0.75
536,0.17041062887498684,0.75
537,0.17041773678514238,0.75
538,0.17042479014846904,0.75
539,0.1704318286227814,0.75
540,0.1704388459555466,0.75
541,0.17044581820966145,0.75
542,0.17045272879203166,0.75
543,0.17045963456340676,0.75
544,0.17046651117485315,0.75
545,0.17047337231124085,0.75
546,0.1704801898139554,0.75
547,0.17048696847121758,0.75
548,0.17049373445805271,0.75
549,0.1705004489700419,0.75
550,0.17050714717630688,0.75
551,0.1705138233928737,0.75
552,0.17052042462770414,0.75
553,0.17052704404915975,0.75
554,0.1705336478443834,0.75
555,0.1705402068724311,0.75
556,0.1705467885553953,0.75
557,0.1705532692416767,0.75
558,0.1705597283767909,0.75
559,0.17056623517856018,0.75
560,0.1705726434203503,0.75
561,0.1705790672614901,0.75
562,0.1705854525117856,0.75
563,0.17059177702001407,0.75
564,0.17059813959198478,0.75
565,0.17060442166320725,0.75
566,0.1706107173629411,0.75
567,0.1706169264778448,0.75
568,0.17062310150696539,0.75
569,0.17062933785461443,0.75
570,0.17063551769078011,0.75
571,0.17064161878709863,0.75
572,0.1706476702144093,0.75
573,0.17065377663645598,0.75
574,0.1706598839817054,0.75
575,0.17066599672871355,0.75
576,0.17067207907195917,0.75
577,0.17067821206192113,0.75
578,0.1706842500671275,0.75
579,0.17069028776231568,0.75
580,0.17069626745466385,0.75
581,0.17070232345225103,0.75
582,0.17070826490948232,0.75
583,0.1707142198002961,0.75
584,0.1707201331846361,0.75
585,0.1707260054111536,0.75
586,0.17073187379013444,0.75
587,0.1707376889359962,0.75
588,0.17074354373554002,0.75
589,0.1707493626446258,0.75
590,0.1707551158369719,0.75
591,0.1707608933580608,0.75
592,0.17076660570278723,0.75
593,0.17077231551129737,0.75
594,0.17077796348604557,0.75
595,0.1707836296423748,0.75
596,0.1707891923085241,0.75
597,0.17079478265333248,0.75
598,0.1708003614495508,0.75
599,0.17080592353077295,0.75
600,0.1708113982446098,0.75
601,0.1708169535133287,0.75
602,0.17082243332011174,0.75
603,0.17082787080264253,0.75
604,0.1708333261774837,0.75
605,0.1708387626942365,0.75
606,0.17084415941952838,0.75
607,0.17084950355239273,0.75
608,0.17085486465533883,0.75
609,0.17086027406096393,0.75
610,0.17086555077389112,0.75
611,0.17087081356709347,0.75
612,0.1708761135763969,0.75
613,0.17088131616208524,0.75
614,0.17088658535529277,0.75
615,0.17089177138849432,0.75
616,0.17089693238592363,0.75
617,0.17090201700373078,0.75
618,0.17090711681130447,0.75
619,0.1709122745467845,0.75
620,0.17091739714745025,0.75
621,0.17092246464549288,0.75
622,0.17092751419750618,0.75
623,0.1709325713657958,0.75
624,0.17093762202521534,0.75
625,0.1709426285127648,0.75
626,0.17094754188160588,0.75
627,0.1709525342688815,0.75
628,0.17095749842767297,0.75
629,0.17096235689893124,0.75
630,0.1709673072198339,0.75
631,0.17097219085947338,0.75
632,0.17097705682314948,0.75
633,0.17098192712331972,0.75
634,0.17098670079580094,0.75
635,0.170991583661975,0.75
636,0.17099630571204394,0.75
637,0.17100105237745755,0.75
638,0.1710058154631431,0.75
639,0.17101054905739066,0.75
640,0.17101526030721095,0.75
641,0.17101996635067418,0.75
642,0.17102467704846402,0.75
643,0.17102929536152892,0.75
644,0.1710339110811683,0.75
645,0.17103858772967406,0.75
646,0.17104322044326026,0.75
647,0.1710478253570582,0.75
648,0.17105241476602517,0.75
649,0.171056956887643,0.75
650,0.17106144986147087,0.75
651,0.17106595167141947,0.75
652,0.17107052148834836,0.75
653,0.1710749756480681,0.75
654,0.17107945245291326,0.75
655,0.17108390435995058,0.75
656,0.17108830742670225,0.75
657,0.1710927153454143,0.75
658,0.17109713589764397,0.75
659,0.17110150149107042,0.75
660,0.17110586444473666,0.75
661,0.17111023733192987,0.75
662,0.1711145257110478,0.75
663,0.17111885029633955,0.75
664,0.17112308214573224,0.75
665,0.1711273437251564,0.75
666,0.17113160047877907,0.75
667,0.17113585546480015,0.75
668,0.17114004818111683,0.75
669,0.17114423779633506,0.75
670,0.17114841979551934,0.75
671,0.17115260352502062,0.75
672,0.1711567997493133,0.75
673,0.17116094879538601,0.75
674,0.17116507744289158,0.75
675,0.17116923500594142,0.75
676,0.17117334157866473,0.75
677,0.17117748545588943,0.75
678,0.17118156390839193,0.75
679,0.17118558430795272,0.75
680,0.1711895990788843,0.75
681,0.17119366865556598,0.75
682,0.17119764700727805,0.75
683,0.1712016549901022,0.75
684,0.1712055990132627,0.75
685,0.17120958512904463,0.75
686,0.1712135332346314,0.75
687,0.17121744628365054,0.75
688,0.1712214044783468,0.75
689,0.1712252447321868,0.75
690,0.17122914176848847,0.75
691,0.17123299059594224,0.75
692,0.17123686174892294,0.75
693,0.17124065921526258,0.75
694,0.17124447289584036,0.75
695,0.17124825901510235,0.75
696,0.17125210819835693,0.75
697,0.1712558425995552,0.75
698,0.17125960093808956,0.75
699,0.1712634225225338,0.75
700,0.17126713018170717,0.75
701,0.17127083128830223,0.75
702,0.17127454137715017,0.75
703,0.17127826772091193,0.75
704,0.17128196237707674,0.75
705,0.1712856218346315,0.75
706,0.17128929049571553,0.75
707,0.17129291851976072,0.75
708,0.17129661427734144,0.75
709,0.1713003116466597,0.75
710,0.17130391278325918,0.75
711,0.17130749770761547,0.75
712,0.17131105946974626,0.75
713,0.171314626959033,0.75
714,0.17131819916753743,0.75
715,0.17132175225197166,0.75
716,0.1713253124628408,0.75
717,0.17132881875564646,0.75
718,0.17133234954842058,0.75
719,0.17133584490220122,0.75
720,0.17133935367898723,0.75
721,0.17134278599489253,0.75
722,0.17134619198023526,0.75
723,0.171349620394219,0.75
724,0.17135308450638365,0.75
725,0.17135653221481317,0.75
726,0.17135991562694697,0.75
727,0.17136327457631595,0.75
728,0.17136664775950083,0.75
729,0.1713700416335847,0.75
730,0.17137342263375088,0.75
731,0.17137671254015466,0.75
732,0.1713800227441377,0.75
733,0.17138335393433027,0.75
734,0.17138664033094234,0.75
735,0.17138992801819664,0.75
736,0.17139316792450446,0.75
737,0.17139643367754734,0.75
738,0.1713996837512357,0.75
739,0.17140287092640194,0.75
740,0.17140611264965125,0.75
741,0.1714093368007569,0.75
742,0.17141249336990175,0.75
743,0.17141567133183858,0.75
744,0.1714188394560038,0.75
745,0.17142193529051897,0.75
746,0.17142510791394383,0.75
747,0.17142816245998527,0.75
748,0.1714312337915246,0.75
749,0.17143440045038164,0.75
750,0.1714374717943659,0.75
751,0.17144058936118833,0.75
752,0.1714436020177592,0.75
753,0.1714466344346257,0.75
754,0.17144970595905973,0.75
755,0.17145271929643216,0.75
756,0.17145573557709518,0.75
757,0.17145871153653047,0.75
758,0.17146163358155345,0.75
759,0.1714646207677061,0.75
760,0.1714676167083821,0.75
761,0.17147058766487344,0.75
762,0.1714734523921262,0.75
763,0.17147640924853028,0.75
764,0.1714793257015124,0.75
765,0.17148224513694488,0.75
766,0.17148513063434223,0.75
767,0.17148797976325003,0.75
768,0.17149083811390275,0.75
769,0.17149366481805775,0.75
770,0.17149654411463958,0.75
771,0.17149940537270747,0.75
772,0.1715022468711405,0.75
773,0.1715050430562042,0.75
774,0.17150785371031987,0.75
775,0.17151064420493767,0.75
776,0.17151342834268637,0.75
777,0.1715162476053368,0.75
778,0.17151893710413235,0.75
779,0.17152167603594617,0.75
780,0.17152439849554013,0.75
781,0.17152714004456382,0.75
782,0.1715298981082957,0.75
783,0.17153257925409895,0.75
784,0.1715353336309381,0.75
785,0.17153800675375178,0.75
786,0.1715407165752955,0.75
787,0.17154339062809376,0.75
788,0.17154602294894716,0.75
789,0.17154867284374278,0.75
790,0.17155131742803223,0.75
791,0.17155395921446692,0.75
792,0.17155658471547977,0.75
793,0.17155922945206062,0.75
794,0.17156179269226648,0.75
795,0.17156438692569076,0.75
796,0.17156696152525808,0.75
797,0.17156953997620053,0.75
798,0.1715720877606005,0.75
799,0.17157463340524462,0.75
800,0.17157718997500485,0.75
801,0.171579729463896,0.75
802,0.17158221422905987,0.75
803,0.17158472725808951,0.75
804,0.17158719651084323,0.75
805,0.17158971862726136,0.75
806,0.17159215127438945,0.75
807,0.1715946083936225,0.75
808,0.17159705739225184,0.75
809,0.17159947567919423,0.75
810,0.1716019593374866,0.75
811,0.1716043874961121,0.75
812,0.17160676292384083,0.75
813,0.17160917184369018,0.75
814,0.17161155294928343,0.75
815,0.1716139133770238,0.75
816,0.1716162837689279,0.75
817,0.17161866746722865,0.75
818,0.17162103030076348,0.75
819,0.1716234454055381,0.75
820,0.17162579447446435,0.75
821,0.17162816834222705,0.75
822,0.17163050792815593,0.75
823,0.17163281286510002,0.75
824,0.17163512468032815,0.75
825,0.17163744668681025,0.75
826,0.17163972913479963,0.75
827,0.17164200450607903,0.75
828,0.1716443622034114,0.75
829,0.17164663005599778,0.75
830,0.1716488656301285,0.75
831,0.1716510636302987,0.75
832,0.17165336831567757,0.75
833,0.17165556384927616,0.75
834,0.17165778355123484,0.75
835,0.17166004066239426,0.75
836,0.17166223911543954,0.75
837,0.17166443144172816,0.75
838,0.1716665435126068,0.75
839,0.17166876837890765,0.75
840,0.1716708567721148,0.75
841,0.17167307269930698,0.75
842,0.1716751950084472,0.75
843,0.17167736214133922,0.75
844,0.17167951129323766,0.75
845,0.17168158034959968,0.75
846,0.17168374839602007,0.75
847,0.17168580855870552,0.75
848,0.17168786844305706,0.75
849,0.17168994104117197,0.75
850,0.17169202946814155,0.75
851,0.17169410208561864,0.75
852,0.17169610752886832,0.75
853,0.1716981118620431,0.75
854,0.17170020262579921,0.75
855,0.171702249888941,0.75
856,0.17170423036925808,0.75
857,0.1717062866671304,0.75
858,0.1717082887762006,0.75
859,0.17171024524202094,0.75
860,0.1717121815814081,0.75
861,0.17171420410922966,0.75
862,0.17171612156288107,0.75
863,0.17171810277419297,0.75
864,0.17172006373415016,0.75
865,0.1717219906045373,0.75
866,0.1717239485222406,0.75
867,0.17172586684659585,0.75
868,0.17172776710653181,0.75
869,0.1717297101427553,0.75
870,0.17173157002314143,0.75
871,0.1717334657594738,0.75
872,0.17173534045444871,0.75
873,0.17173717961289559,0.75
874,0.1717390769639373,0.75
875,0.1717409237516324,0.75
876,0.17174273595062162,0.75
877,0.17174462376994015,0.75
878,0.17174651488361703,0.75
879,0.1717482766144809,0.75
880,0.17175013678451123,0.75
881,0.1717519599988071,0.75
882,0.17175374236519592,0.75
883,0.17175554661640136,0.75
884,0.1717573273817079,0.75
885,0.17175911834795488,0.75
886,0.1717608855099051,0.75
887,0.17176262706741696,0.75
888,0.17176437144172685,0.75
889,0.17176609958235622,0.75
890,0.17176782550345726,0.75
891,0.17176962849840793,0.75
892,0.17177136779172886,0.75
893,0.17177308638671163,0.75
894,0.1717748265863639,0.75
895,0.17177651321075615,0.75
896,0.1717782161635092,0.75
897,0.17177993086145726,0.75
898,0.17178155346166668,0.75
899,0.17178324870158357,0.75
900,0.17178486836028695,0.75
901,0.17178658736281327,0.75
902,0.1717882412063464,0.75
903,0.1717898452318427,0.75
904,0.17179149987839337,0.75
905,0.17179310450044993,0.75
906,0.1717947527410636,0.75
907,0.1717964319669144,0.75
908,0.17179804118516329,0.75
909,0.17179967747040292,0.75
910,0.17180125656586098,0.75
911,0.17180279803933796,0.75
912,0.1718043792236601,0.75
913,0.17180603604644562,0.75
914,0.17180765388866093,0.75
915,0.17180922991292968,0.75
916,0.17181079672173782,0.75
917,0.17181244320436062,0.75
918,0.171813945033772,0.75
919,0.1718154754161405,0.75
920,0.1718170478404787,0.75
921,0.1718186124353568,0.75
922,0.17182016209257622,0.75
923,0.17182172104677573,0.75
924,0.17182320868944168,0.75
925,0.17182476532396418,0.75
926,0.17182630309393698,0.75
927,0.17182778584315994,0.75
928,0.17182935397457122,0.75
929,0.1718308867775744,0.75
930,0.17183238166818637,0.75
931,0.1718339573670199,0.75
932,0.1718354362119282,0.75
